system,n,m,seed,run_type,init_kind,objective,initial_required_gain,best_required_gain,final_required_gain,min_pairwise_distance,max_pairwise_distance,steps_run,restart_count,converged,stopped_reason,system_label,reported_value
AllSwap,6,4,9.0,random_optimization,random_gaussian,generic,3.5128354673762194,1.2247448723758263,1.224744871391591,1.0,1.2247448724433003,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,5,0.0,random_optimization,random_gaussian,generic,2.3998615994835024,1.0000000001094016,1.0000000001094016,1.0000000000000002,1.0000000001094018,431,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,1.0,random_optimization,random_gaussian,generic,2.603309396604164,1.0000000008140535,1.0000000008140535,1.0,1.0000000008140533,394,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,2.0,random_optimization,random_gaussian,generic,2.131987535656434,1.000000000676572,1.000000000676572,1.0,1.000000000676572,410,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,3.0,random_optimization,random_gaussian,generic,2.7627889333116444,1.0000000007537957,1.0000000007537957,1.0,1.0000000008221934,391,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,4.0,random_optimization,random_gaussian,generic,4.042856025457384,1.000000000298258,1.000000000298258,1.0,1.0000000002982576,410,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,5.0,random_optimization,random_gaussian,generic,1.947057072979959,1.0000000001279192,1.0000000001279192,1.0,1.000000000127919,412,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,6.0,random_optimization,random_gaussian,generic,2.8341717732075766,1.0000000003936198,1.0000000003936198,1.0,1.0000000003936196,407,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,7.0,random_optimization,random_gaussian,generic,2.0679370559113783,1.0000000006123628,1.0000000006123628,1.0,1.0000000006957197,408,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,8.0,random_optimization,random_gaussian,generic,3.792462246437104,1.0000000008184955,1.0000000008184955,1.0,1.0000000009244303,388,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,6,5,9.0,random_optimization,random_gaussian,generic,3.926499355107433,1.000000000140163,1.000000000140163,1.0,1.0000000001401628,437,0,True,gain_one_reached,Complete transpositions,exact hard gain
Cycle,8,1,0.0,random_optimization,random_gaussian,generic,11.645851031994903,3.666117047905504,3.6667777837041857,1.0,74.05477007261452,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,1.0,random_optimization,random_gaussian,generic,17.955111377873738,3.96102178591902,3.966415762590207,1.0,22.304595587190462,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,2.0,random_optimization,random_gaussian,generic,9.230472106503605,2.34594912688328,2.3542461682777693,1.0,58.7371675486161,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,3.0,random_optimization,random_gaussian,generic,17.63126129270381,2.810652688944789,2.812447746285599,1.0,21.25466775391532,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,4.0,random_optimization,random_gaussian,generic,49.541395131769,3.549934227169699,3.5583037529634,1.0,43.209786489613535,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,5.0,random_optimization,random_gaussian,generic,26.80395761024161,3.552271859655174,3.5576767437353314,1.0,19.31706706597552,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,6.0,random_optimization,random_gaussian,generic,15.046491693507022,4.255833936419591,4.260550432932803,1.0,13.118575957062223,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,7.0,random_optimization,random_gaussian,generic,12.8277424076903,3.3441529422657257,3.3536141856878774,1.0,14.287616990096987,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,8.0,random_optimization,random_gaussian,generic,24.23614862861274,2.7668349564939434,2.780311960532282,1.0,22.8574669257668,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,1,9.0,random_optimization,random_gaussian,generic,39.39102832005081,3.243509810075166,3.252214007329368,1.0,45.10313769186845,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,0.0,random_optimization,random_gaussian,generic,6.107649416099995,1.038885933594292,1.0388859330446547,1.000000000000001,533.8668572320969,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,1.0,random_optimization,random_gaussian,generic,6.200050603891812,1.355908585381314,1.358587330351249,1.0000000000000002,5.237522294793368,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,2.0,random_optimization,random_gaussian,generic,4.7670225827779085,1.005105604211365,1.00510560372653,1.000000000000005,182.6584882266077,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,3.0,random_optimization,random_gaussian,generic,5.3716849734942524,1.0378749341310876,1.0378749340520297,1.0000000000000224,948.8992255676528,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,4.0,random_optimization,random_gaussian,generic,8.613341754061299,1.223417785424705,1.2236231574950076,1.0,5.341304435881348,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,5.0,random_optimization,random_gaussian,generic,5.124886896085177,1.4189941486181814,1.423109381492745,0.9999999999999998,10.180556175192748,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,2,6.0,random_optimization,random_gaussian,generic,12.398250750051696,1.0000000001363234,1.0000000001363234,1.0,2.613125929901816,515,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,2,7.0,random_optimization,random_gaussian,generic,10.996702075991475,1.0000000006071723,1.0000000006071723,1.0,2.6131259325762843,1102,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,2,8.0,random_optimization,random_gaussian,generic,13.495051893296054,1.0000000001215807,1.0000000001215807,1.0,2.613125930329764,805,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,2,9.0,random_optimization,random_gaussian,generic,7.134537056367531,1.005550930968842,1.005550930681166,0.9999999999999968,180.7038102103625,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,0.0,random_optimization,random_gaussian,generic,2.868329550196715,1.0025647228890728,1.0025647220479676,0.9999999999999986,143.83983139493554,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,1.0,random_optimization,random_gaussian,generic,3.351869979356511,1.0042458698498404,1.004245869495494,1.0000000000000029,106.821138875064,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,2.0,random_optimization,random_gaussian,generic,1.9842972457316204,1.0000287866430495,1.000049697458557,1.0,2.613013495356906,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,3.0,random_optimization,random_gaussian,generic,8.037852080668133,1.0000240125199988,1.0000240124835558,1.0000000000000002,2.613069751361247,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,4.0,random_optimization,random_gaussian,generic,5.285466770708701,1.003620193304741,1.0036201926871533,1.0000000000000029,81.44680434566388,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,5.0,random_optimization,random_gaussian,generic,5.992171526665863,1.002212797066517,1.002212797050936,1.0000000000000004,16.91384262640503,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,6.0,random_optimization,random_gaussian,generic,2.725644094462178,1.0000000007492251,1.0000000007492251,1.0,1.84591483291532,561,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,3,7.0,random_optimization,random_gaussian,generic,1.947333049263514,1.0000279625118529,1.0000279620698336,1.0,2.613061487787799,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,8.0,random_optimization,random_gaussian,generic,4.641504603326381,1.002059543287867,1.002059542678727,0.9999999999999998,24.22819831833565,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,3,9.0,random_optimization,random_gaussian,generic,2.5713470424609874,1.0035371654217136,1.0035371649461882,1.0000000000000009,44.1543393026375,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,4,0.0,random_optimization,random_gaussian,generic,2.6879474446148,1.000000000631828,1.000000000631828,1.0,1.6594032774056269,449,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,4,1.0,random_optimization,random_gaussian,generic,3.730614621540489,1.0000000009145076,1.0000000009145076,1.0,2.3923252301886344,845,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,4,2.0,random_optimization,random_gaussian,generic,2.2767853539157823,1.0000000007385696,1.0000000007385696,1.0,1.549615637381921,407,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,4,3.0,random_optimization,random_gaussian,generic,2.152029339172463,1.0014110567334062,1.0014110566500871,1.0000000000000002,18.896647432871312,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,4,4.0,random_optimization,random_gaussian,generic,2.8834237613818967,1.0000000009435783,1.0000000009435783,1.0,4.560450188281245,1725,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,4,5.0,random_optimization,random_gaussian,generic,2.9604476648499665,1.000016197783182,1.000018665064984,1.0,1.874790762478823,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,4,6.0,random_optimization,random_gaussian,generic,4.215105701262354,1.0017015417230748,1.0019650943790277,1.0000000000000002,18.30932742827224,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,4,7.0,random_optimization,random_gaussian,generic,1.9279277151587264,1.0017616743934523,1.001895699458636,1.0,21.25760471038942,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,4,8.0,random_optimization,random_gaussian,generic,3.253178665161459,1.000000000362386,1.000000000362386,1.0,1.78154984094055,486,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,4,9.0,random_optimization,random_gaussian,generic,2.4016290371637963,1.0000000002683205,1.0000000002683205,1.0,1.5027166871481517,444,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,0.0,random_optimization,random_gaussian,generic,2.099878953339997,1.000000000254893,1.000000000254893,0.9999999999999998,1.813981186954112,1214,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,1.0,random_optimization,random_gaussian,generic,2.661684924084977,1.0015676175986432,1.0019715100962785,1.0000000000000004,14.28866799348726,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,5,2.0,random_optimization,random_gaussian,generic,2.029777340679291,1.000013953471715,1.0000216998631897,1.0,1.640943351145426,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,5,3.0,random_optimization,random_gaussian,generic,2.288142672016676,1.0000000009752217,1.0000000009752217,1.0,1.8678154784717544,643,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,4.0,random_optimization,random_gaussian,generic,2.176956421992221,1.0000231322539028,1.0000292169290392,1.0,1.736469126597716,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,5,5.0,random_optimization,random_gaussian,generic,2.314065128062322,1.0000000008049992,1.0000000008049992,0.9999999999999996,4.506833601659211,2362,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,6.0,random_optimization,random_gaussian,generic,2.408545835771156,1.0000000009300922,1.0000000009300922,1.0,2.0015226446081336,4851,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,7.0,random_optimization,random_gaussian,generic,3.0653624689003216,1.0017335928786808,1.0017335922337436,0.9999999999999998,14.07156876387248,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,5,8.0,random_optimization,random_gaussian,generic,3.236740479707571,1.0000000005503704,1.0000000005503704,1.0,4.084664721719159,1484,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,5,9.0,random_optimization,random_gaussian,generic,2.5444852955874944,1.00000000030485,1.00000000030485,1.0,1.7397880965762689,514,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,6,0.0,random_optimization,random_gaussian,generic,4.441789059234931,1.000000000560756,1.000000000560756,1.0,1.4798789999590438,415,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,6,1.0,random_optimization,random_gaussian,generic,2.2299667616989858,1.0000147592774848,1.0000226873816092,0.9999999999999998,1.437921848678609,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,2.0,random_optimization,random_gaussian,generic,1.7513203077490518,1.0000000008029202,1.0000000008029202,0.9999999999999998,1.4408768355247654,389,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,6,3.0,random_optimization,random_gaussian,generic,2.070885367513623,1.000014442849469,1.0000259967216312,1.0,1.3315915455729144,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,4.0,random_optimization,random_gaussian,generic,2.1938323805644453,1.000003460018006,1.0000034591287543,1.0,1.6708224743993747,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,5.0,random_optimization,random_gaussian,generic,3.7691177437730152,1.0000064457274107,1.0000104391003564,1.0000000000000002,1.4142084443163254,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,6.0,random_optimization,random_gaussian,generic,1.9679058893904773,1.0000167627204268,1.000032167152243,1.0000000000000002,1.497199653472832,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,7.0,random_optimization,random_gaussian,generic,2.318328279349464,1.0000102599410388,1.0000199601081674,1.0000000000000002,1.312025038172596,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,8.0,random_optimization,random_gaussian,generic,2.366649904401893,1.0000157228892217,1.0000182751724085,1.0,1.519560915640372,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,6,9.0,random_optimization,random_gaussian,generic,2.772887214165647,1.0000126129795492,1.0000129860580678,1.0,1.424641372053907,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,8,7,0.0,random_optimization,random_gaussian,generic,2.5078152024172544,1.0000000003487943,1.0000000003487943,1.0,1.732194554128704,411,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,1.0,random_optimization,random_gaussian,generic,1.8559940664293657,1.0000000008654295,1.0000000008654295,1.0,1.3610183844313604,385,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,2.0,random_optimization,random_gaussian,generic,1.7010312209946772,1.0000000001680025,1.0000000001680025,1.0000000000000002,1.3046731030422645,435,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,3.0,random_optimization,random_gaussian,generic,1.8517585839336743,1.0000000000531482,1.0000000000531482,1.0,1.171652251683169,441,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,4.0,random_optimization,random_gaussian,generic,2.433193554656317,1.0000000000017268,1.0000000000017268,1.0,1.430829416419592,510,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,5.0,random_optimization,random_gaussian,generic,1.821034470209823,1.0000000007404013,1.0000000007404013,1.0000000000000002,1.572995315515803,387,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,6.0,random_optimization,random_gaussian,generic,3.8673841773420174,1.00000000032297,1.00000000032297,1.0000000000000002,1.2444383669485173,419,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,7.0,random_optimization,random_gaussian,generic,3.148687848549087,1.0000000001364335,1.0000000001364335,1.0,1.185214973242123,429,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,8,7,8.0,random_optimization,random_gaussian,generic,2.5276723911581205,1.000000000182838,1.000000000182838,1.0,1.2116936786848684,421,0,True,gain_one_reached,Cycle,exact hard gain
